log,etiqueta_real,prediccion_ml,tipo_ataque_estimado,prediccion_ml_texto,etiqueta_real_texto,detectado_correctamente
"192.168.1.50 - - [26/Feb/2026:11:08:15 +0000] ""GET /kill HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /kill   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:16 +0000] ""GET /samba HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /samba   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /driver HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /driver   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:58:31 ubuntu-victima sshd[3095]: Failed password for vboxuser from 192.168.1.50 port 58248 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
ossec: output: 'df -P': tmpfs                 5120       0      5120       0% /run/lock     ,0,0,unknown,normal,normal,True
Feb 16 17:56:07 ubuntu-victima sshd[1681]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:16 +0000] ""GET /secret HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /secret   ",1,1,web_attack,ataque,ataque,True
2026-02-18 12:13:23 startup packages configure    ,0,0,unknown,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /ckfinder HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /ckfinder   ",1,1,web_attack,ataque,ataque,True
2026-02-18 12:13:25 status half-configured libc-bin:amd64 2.39-0ubuntu8.7    ,0,0,unknown,normal,normal,True
Feb 26 11:15:01 ubuntu-victima CRON[10806]: pam_unix(cron:session): session closed for user root   root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /administrat HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /administrat   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:56:40 ubuntu-victima sshd[3055]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 16 18:49:45 ubuntu-victima sshd[3622]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 35386 ssh2 [preauth]  root ,1,1,ssh_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /2007 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /2007   ",1,1,web_attack,ataque,ataque,True
Feb 17 13:25:15 ubuntu-victima sshd[4500]: Failed password for root from 192.168.1.50 port 45622 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 17 17:10:27 ubuntu-victima sshd[3439]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,1,1,ssh_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /viewlogin HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /viewlogin   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /confirmed HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /confirmed   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /redirect HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /redirect   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:24:07 ubuntu-victima sshd[2524]: Failed password for vboxuser from 192.168.1.50 port 33488 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /encoder HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /encoder   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /classic HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /classic   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:15 +0000] ""GET /next HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /next   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:47:13 ubuntu-victima sshd[2733]: Failed password for vboxuser from 192.168.1.50 port 50726 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /flights HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /flights   ",1,1,web_attack,ataque,ataque,True
Feb 17 12:09:01 ubuntu-victima sshd[3822]: Failed password for root from 192.168.1.50 port 34460 ssh2  root ,1,0,ssh_attack,normal,ataque,False
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /maven HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /maven   ",1,1,web_attack,ataque,ataque,True
Feb 16 18:27:38 ubuntu-victima sshd[3013]: PAM service(sshd) ignoring max retries; 6 > 3    ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /system-admin HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /system-admin   ",1,1,web_attack,ataque,ataque,True
Feb 17 12:27:58 ubuntu-victima sshd[3916]: Failed password for root from 192.168.1.50 port 59556 ssh2  root ,0,0,ssh_attack,normal,normal,True
ossec: output: 'df -P': tmpfs               253652    1048    252604       1% /run    ,0,0,unknown,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /uploadedimages HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /uploadedimages   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:23:01 ubuntu-victima sshd[2486]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /admin-interface HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /admin-interface   ",1,1,web_attack,ataque,ataque,True
Feb 16 18:25:59 ubuntu-victima sshd[2968]: Failed password for root from 192.168.1.50 port 39082 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:13 +0000] ""GET /cert HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /cert   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:15 +0000] ""GET /production HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /production   ",1,1,web_attack,ataque,ataque,True
ossec: output: 'df -P': Filesystem     1024-blocks    Used Available Capacity Mounted on    ,0,0,unknown,normal,normal,True
Feb 17 16:46:59 ubuntu-victima sshd[2727]: Failed password for vboxuser from 192.168.1.50 port 59062 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 16 18:28:38 ubuntu-victima sshd[3042]: Failed password for root from 192.168.1.50 port 52690 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 17 16:56:08 ubuntu-victima sshd[3037]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 17:02:31 ubuntu-victima sshd[3216]: Failed password for vboxuser from 192.168.1.50 port 40502 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 17:23:58 ubuntu-victima sshd[3834]: Disconnecting authenticating user vboxuser 192.168.1.50 port 48412: Too many authentication failures [preauth]    ,0,0,ssh_attack,normal,normal,True
Feb 17 16:24:01 ubuntu-victima sshd[2503]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 17:25:31 ubuntu-victima sshd[3893]: Failed password for vboxuser from 192.168.1.50 port 50332 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /m6_edit_item HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /m6_edit_item   ",1,1,web_attack,ataque,ataque,True
Feb 17 13:33:43 ubuntu-victima sshd[4758]: Disconnecting authenticating user root 192.168.1.50 port 41694: Too many authentication failures [preauth]    ,0,0,ssh_attack,normal,normal,True
Feb 17 16:45:31 ubuntu-victima sshd[2677]: Disconnecting authenticating user vboxuser 192.168.1.50 port 37144: Too many authentication failures [preauth]    ,0,0,ssh_attack,normal,normal,True
Feb 16 18:09:24 ubuntu-victima sshd[2494]: Failed password for root from 192.168.1.50 port 34488 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /redirector HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /redirector   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /cgi-bin2 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /cgi-bin2   ",1,1,web_attack,ataque,ataque,True
Feb 16 18:27:00 ubuntu-victima sshd[3001]: Failed password for root from 192.168.1.50 port 33472 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /jpa HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /jpa   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /dns HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /dns   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /7 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /7   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:15 +0000] ""GET /local HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /local   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:13 +0000] ""GET /cam HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /cam   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:53:24 ubuntu-victima sshd[2883]: Failed password for vboxuser from 192.168.1.50 port 39990 ssh2  vboxuser ,1,1,ssh_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /texts HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /texts   ",1,1,web_attack,ataque,ataque,True
Feb 17 12:30:45 ubuntu-victima sshd[4006]: PAM service(sshd) ignoring max retries; 6 > 3    ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /flyspray HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /flyspray   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /certserver HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /certserver   ",1,1,web_attack,ataque,ataque,True
Feb 17 17:22:52 ubuntu-victima sshd[3799]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,1,0,ssh_attack,normal,ataque,False
Feb 17 17:23:38 ubuntu-victima sshd[3825]: Failed password for vboxuser from 192.168.1.50 port 35582 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 17:07:59 ubuntu-victima sshd[3372]: Failed password for vboxuser from 192.168.1.50 port 48086 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 16:22:39 ubuntu-victima sshd[2471]: Failed password for vboxuser from 192.168.1.50 port 39186 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 16 18:45:02 ubuntu-victima sshd[3498]: Failed password for root from 192.168.1.50 port 54492 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 16 18:25:40 ubuntu-victima sshd[2962]: Failed password for root from 192.168.1.50 port 57820 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /architecture HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /architecture   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /header_logo HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /header_logo   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /names HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /names   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /crime HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /crime   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:19:33 ubuntu-victima sshd[2397]: Failed password for vboxuser from 192.168.1.50 port 40308 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
2026-02-18 12:13:20 status unpacked libpng16-16t64:amd64 1.6.43-5ubuntu0.4    ,0,0,unknown,normal,normal,True
Feb 17 17:17:37 ubuntu-victima sshd[3647]: PAM service(sshd) ignoring max retries; 6 > 3    ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:13 +0000] ""GET /13 HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /13   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:48:54 ubuntu-victima sshd[2783]: Failed password for vboxuser from 192.168.1.50 port 36370 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /sec HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /sec   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:07:44 ubuntu-victima sshd[2295]: Failed password for root from 192.168.1.50 port 34158 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 17 16:05:10 ubuntu-victima sshd[2215]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /advanced HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /advanced   ",1,1,web_attack,ataque,ataque,True
Feb 17 13:28:57 ubuntu-victima sshd[4606]: Failed password for root from 192.168.1.50 port 53284 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /alumni_add HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /alumni_add   ",1,1,web_attack,ataque,ataque,True
Feb 16 18:00:08 ubuntu-victima sshd[1931]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:15 +0000] ""GET /ls HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /ls   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /com3 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /com3   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /new HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /new   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:46:03 ubuntu-victima sshd[2695]: PAM service(sshd) ignoring max retries; 6 > 3    ,0,0,ssh_attack,normal,normal,True
Feb 17 16:57:26 ubuntu-victima sshd[3069]: Failed password for vboxuser from 192.168.1.50 port 41222 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 13:30:07 ubuntu-victima sshd[4648]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,ssh_attack,normal,normal,True
Feb 17 17:26:13 ubuntu-victima sshd[3907]: Disconnecting authenticating user vboxuser 192.168.1.50 port 44640: Too many authentication failures [preauth]    ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:16 +0000] ""GET /sounds HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /sounds   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /username HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /username   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /viewthread HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /viewthread   ",1,1,web_attack,ataque,ataque,True
"{""data"":{""checksum"":""0a64a7410f3f058b8fe45fabdf73895701968d5b"",""inode"":169820,""item_id"":""5274f8ed2f2d76c4fca5c0dcb1144cbca7ea8c7b"",""local_ip"":""192.168.1.48"",""local_port"":22,""pid"":2895,""process"":""sshd"",""protocol"":""tcp"",""remote_ip"":""192.168.1.50"",""remote_port"":53448,""rx_queue"":0,""scan_time"":""2026/02/17 16:53:54"",""state"":""established"",""tx_queue"":0},""operation"":""INSERTED"",""type"":""dbsync_ports""}    ",0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:15 +0000] ""GET /mytag_js HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /mytag_js   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:08:13 +0000] ""GET /article HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /article   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:21:01 ubuntu-victima sshd[2437]: Failed password for vboxuser from 192.168.1.50 port 39414 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 16:57:58 ubuntu-victima sshd[3081]: Disconnecting authenticating user vboxuser 192.168.1.50 port 50864: Too many authentication failures [preauth]    ,0,0,ssh_attack,normal,normal,True
Feb 17 16:45:05 ubuntu-victima sshd[2667]: Failed password for vboxuser from 192.168.1.50 port 55520 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 16:50:56 ubuntu-victima sshd[2845]: Failed password for vboxuser from 192.168.1.50 port 45210 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 17 13:30:26 ubuntu-victima sshd[4665]: Failed password for root from 192.168.1.50 port 59358 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 17 17:13:44 ubuntu-victima sshd[3534]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 57752 ssh2 [preauth]  vboxuser ,1,1,ssh_attack,ataque,ataque,True
Feb 17 17:20:01 ubuntu-victima systemd[1]: Starting sysstat-collect.service - system activity accounting tool...    ,0,0,unknown,normal,normal,True
Feb 17 17:08:25 ubuntu-victima sshd[3381]: Connection closed by authenticating user vboxuser 192.168.1.50 port 39854 [preauth]    ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /web1 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /web1   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:54:45 ubuntu-victima sshd[2993]: Failed password for vboxuser from 192.168.1.50 port 57156 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 16 18:06:40 ubuntu-victima sshd[2407]: error: maximum authentication attempts exceeded for root from 192.168.1.50 port 42724 ssh2 [preauth]  root ,1,1,ssh_attack,ataque,ataque,True
Feb 16 18:20:28 ubuntu-victima sshd[2818]: Failed password for root from 192.168.1.50 port 55046 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /disallow HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /disallow   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /listings HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /listings   ",1,1,web_attack,ataque,ataque,True
Feb 17 12:27:33 ubuntu-victima sshd[3901]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,1,0,ssh_attack,normal,ataque,False
Feb 17 11:16:20 ubuntu-victima sshd[2868]: Failed password for root from 192.168.1.50 port 55994 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /stats HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /stats   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /th HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /th   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /dbg HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /dbg   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /grafik HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /grafik   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:25:55 ubuntu-victima sshd[2578]: Failed password for vboxuser from 192.168.1.50 port 43392 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 16 18:25:24 ubuntu-victima sshd[2950]: Failed password for root from 192.168.1.50 port 47180 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 17 17:11:23 ubuntu-victima sshd[3464]: Failed password for vboxuser from 192.168.1.50 port 50534 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:13 +0000] ""GET /.htaccess HTTP/1.1"" 403 438 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /.htaccess   ",1,1,web_attack,ataque,ataque,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /dealer HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /dealer   ",1,1,web_attack,ataque,ataque,True
Feb 17 16:02:59 ubuntu-victima sshd[2142]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /dokuwiki HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /dokuwiki   ",1,1,web_attack,ataque,ataque,True
Feb 18 12:25:01 ubuntu-victima CRON[2961]: pam_unix(cron:session): session closed for user root  root ,0,0,ssh_attack,normal,normal,True
Feb 17 16:46:17 ubuntu-victima sshd[2701]: PAM service(sshd) ignoring max retries; 6 > 3    ,0,0,ssh_attack,normal,normal,True
Feb 17 13:30:53 ubuntu-victima sshd[4675]: Failed password for root from 192.168.1.50 port 50620 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 17 16:21:52 ubuntu-victima sshd[2455]: Failed password for vboxuser from 192.168.1.50 port 41264 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /default_image HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /default_image   ",1,1,web_attack,ataque,ataque,True
Feb 16 17:56:49 ubuntu-victima sshd[1842]: Failed password for root from 192.168.1.50 port 36058 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 17 17:02:56 ubuntu-victima sshd[3220]: Failed password for vboxuser from 192.168.1.50 port 52024 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 16 18:40:34 ubuntu-victima sshd[3384]: Failed password for root from 192.168.1.50 port 54452 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 16 18:49:35 ubuntu-victima sshd[3618]: Failed password for root from 192.168.1.50 port 35366 ssh2  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:16 +0000] ""GET /model HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /model   ",1,1,web_attack,ataque,ataque,True
Feb 16 18:45:26 ubuntu-victima sshd[3514]: Failed password for root from 192.168.1.50 port 54734 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 16 18:26:14 ubuntu-victima sshd[2970]: Disconnecting authenticating user root 192.168.1.50 port 39086: Too many authentication failures [preauth]    ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:08:14 +0000] ""GET /fixed HTTP/1.1"" 404 435 ""-"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"" /fixed   ",1,1,web_attack,ataque,ataque,True
"{""data"":{""checksum"":""0434049e08be8a8732ba1ebf0d1160617608a2e1"",""egroup"":""root"",""euser"":""root"",""fgroup"":""root"",""name"":""kworker/u9:3-fl"",""nice"":0,""nlwp"":1,""pgrp"":0,""pid"":""2507"",""ppid"":2,""priority"":20,""processor"":0,""resident"":0,""rgroup"":""root"",""ruser"":""root"",""scan_time"":""2026/02/17 16:53:54"",""session"":0,""sgroup"":""root"",""share"":0,""size"":0,""start_time"":1771345419,""state"":""I"",""stime"":15,""suser"":""root"",""tgid"":2507,""tty"":0,""utime"":0,""vm_size"":0},""operation"":""INSERTED"",""type"":""dbsync_processes""}    ",0,0,web_attack,normal,normal,True
Feb 16 18:39:29 ubuntu-victima sshd[3344]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,ssh_attack,normal,normal,True
"192.168.1.50 - - [26/Feb/2026:11:19:15 +0000] ""GET /_stats HTTP/1.1"" 404 435 ""-"" ""gobuster/3.8"" /_stats   ",1,1,web_attack,ataque,ataque,True
Feb 17 17:27:05 ubuntu-victima sshd[3935]: Failed password for vboxuser from 192.168.1.50 port 55086 ssh2  vboxuser ,0,0,ssh_attack,normal,normal,True
Feb 16 18:31:25 ubuntu-victima sshd[3117]: Failed password for root from 192.168.1.50 port 51954 ssh2  root ,0,0,ssh_attack,normal,normal,True
Feb 16 18:35:00 ubuntu-victima sshd[3214]: Disconnecting authenticating user root 192.168.1.50 port 46276: Too many authentication failures [preauth]    ,0,0,ssh_attack,normal,normal,True
