_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.protocol,_source.data.srcip,_source.data.id,_source.data.url,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gdpr,_source.data.srcuser,_source.data.uid,_source.data.dstuser,_source.decoder.parent,_source.decoder,label,label_reason
wazuh-archives-4.x-2026.03.03,W2Mks5wBrbzKPwSZ_iUv,1,1,ubuntu-victima,kernel,Mar 03 10:01:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:01:08 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:01:09.256",journald,1772532069.1227713,"Mar 3, 2026 @ 11:01:09.256", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,7GMms5wBrbzKPwSZ0yiG,1,1,ubuntu-victima,kernel,Mar 03 10:03:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:03:08 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:03:10.054",journald,1772532190.1233923,"Mar 3, 2026 @ 11:03:10.054", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,WmMns5wBrbzKPwSZ1yyv,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:16 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:17.456",/var/log/apache2/access.log,1772532257.1233923,"Mar 3, 2026 @ 11:04:17.456",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,ZmMns5wBrbzKPwSZ5yxS,1,1,ubuntu-victima,kernel,Mar 03 10:04:20,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:04:20 ubuntu-victima kernel: [UFW ALLOW] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 11:04:20.262",journald,1772532260.1233923,"Mar 3, 2026 @ 11:04:20.262", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,Z2Mns5wBrbzKPwSZ6yw6,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:21 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:22.260",/var/log/apache2/access.log,1772532262.1233923,"Mar 3, 2026 @ 11:04:22.260",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,mWMos5wBrbzKPwSZRSwg,1,1,ubuntu-victima,kernel,Mar 03 10:04:42,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:04:42 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=08:00:27:ff:a0:5c:08:00:27:e0:6c:d7:08:00 SRC=192.168.1.50 DST=192.168.1.48 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=26299 DF PROTO=TCP SPT=57356 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ,log,"Mar 3, 2026 @ 11:04:42.075",journald,1772532282.1233923,"Mar 3, 2026 @ 11:04:42.075", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,rmMos5wBrbzKPwSZSSwL,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:47 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:47.286",/var/log/apache2/access.log,1772532287.1233923,"Mar 3, 2026 @ 11:04:47.286",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,1mMns5wBrbzKPwSZsCuR,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:06 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:07.444",/var/log/apache2/access.log,1772532247.1233923,"Mar 3, 2026 @ 11:04:07.444",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,jWMos5wBrbzKPwSZKSzE,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:37 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:37.376",/var/log/apache2/access.log,1772532277.1233923,"Mar 3, 2026 @ 11:04:37.376",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,L2Mqs5wBrbzKPwSZzC5B,1,1,ubuntu-victima,kernel,Mar 03 10:07:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:07:28 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:07:30.198",journald,1772532450.1235545,"Mar 3, 2026 @ 11:07:30.198", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,hWMrs5wBrbzKPwSZcC5o,1,1,ubuntu-victima,kernel,Mar 03 10:08:09,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:08:09 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:08:09.990",journald,1772532489.1235545,"Mar 3, 2026 @ 11:08:09.990", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,w2Mrs5wBrbzKPwSZsC7s,1,1,ubuntu-victima,kernel,Mar 03 10:08:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:08:28 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:08:29.510",journald,1772532509.1235545,"Mar 3, 2026 @ 11:08:29.510", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,0mMss5wBrbzKPwSZCS7H,1,1,ubuntu-victima,kernel,Mar 03 10:08:49,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:08:49 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:08:50.334",journald,1772532530.1235545,"Mar 3, 2026 @ 11:08:50.334", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,kmMts5wBrbzKPwSZPC-d,1,1,ubuntu-victima,kernel,Mar 03 10:10:09,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:10:09 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:10:09.700",journald,1772532609.1235545,"Mar 3, 2026 @ 11:10:09.700", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,k2Mts5wBrbzKPwSZPC-d,1,1,ubuntu-victima,kernel,Mar 03 10:10:09,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:10:09 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:10:09.700",journald,1772532609.1235545,"Mar 3, 2026 @ 11:10:09.700", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,lGMts5wBrbzKPwSZPC-d,1,1,ubuntu-victima,kernel,Mar 03 10:10:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:10:08 ubuntu-victima kernel: [UFW ALLOW] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 11:10:09.701",journald,1772532609.1235545,"Mar 3, 2026 @ 11:10:09.701", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,DWMss5wBrbzKPwSZni9G,1,1,ubuntu-victima,kernel,Mar 03 10:09:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:09:29 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:09:30.163",journald,1772532570.1235545,"Mar 3, 2026 @ 11:09:30.163", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,DmMss5wBrbzKPwSZni9G,1,1,ubuntu-victima,kernel,Mar 03 10:09:29,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:09:29 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:09:30.204",journald,1772532570.1235545,"Mar 3, 2026 @ 11:09:30.204", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,NmMls5wBrbzKPwSZ5ybA,1,1,ubuntu-victima,kernel,Mar 03 10:02:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:02:08 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:02:09.743",journald,1772532129.1227713,"Mar 3, 2026 @ 11:02:09.743", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,WmMks5wBrbzKPwSZ_iUv,1,1,ubuntu-victima,kernel,Mar 03 10:01:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:01:08 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:01:09.213",journald,1772532069.1227713,"Mar 3, 2026 @ 11:01:09.213", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,12Mns5wBrbzKPwSZEikq,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:03:26 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:03:27.091",/var/log/apache2/access.log,1772532207.1233923,"Mar 3, 2026 @ 11:03:27.091",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,HmMns5wBrbzKPwSZJSq-,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:03:31 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:03:31.866",/var/log/apache2/access.log,1772532211.1233923,"Mar 3, 2026 @ 11:03:31.866",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,1mMns5wBrbzKPwSZYCpn,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:03:46 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:03:46.947",/var/log/apache2/access.log,1772532226.1233923,"Mar 3, 2026 @ 11:03:46.947",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,32Mos5wBrbzKPwSZpSwb,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:05:07 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:05:06.813",/var/log/apache2/access.log,1772532306.1233923,"Mar 3, 2026 @ 11:05:06.813",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,yWMos5wBrbzKPwSZiSzA,1,1,ubuntu-victima,CRON,Mar 03 10:05:01,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,pam,Mar 03 10:05:01 ubuntu-victima CRON[2945]: pam_unix(cron:session): session closed for user root,log,"Mar 3, 2026 @ 11:05:01.581",journald,1772532301.1233923,"Mar 3, 2026 @ 11:05:01.581", , , , , , , , , , , , , , , , ,root,pam,"{""parent"":""pam"",""name"":""pam""}",0,normal_web
wazuh-archives-4.x-2026.03.03,ymMos5wBrbzKPwSZiSzA,1,1,ubuntu-victima,kernel,Mar 03 10:05:02,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:05:02 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=08:00:27:ff:a0:5c:08:00:27:e0:6c:d7:08:00 SRC=192.168.1.50 DST=192.168.1.48 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=27161 DF PROTO=TCP SPT=38630 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ,log,"Mar 3, 2026 @ 11:05:01.584",journald,1772532301.1233923,"Mar 3, 2026 @ 11:05:01.584", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,DWMos5wBrbzKPwSZ8y1H,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:05:27 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:05:26.838",/var/log/apache2/access.log,1772532326.1233923,"Mar 3, 2026 @ 11:05:26.838",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,wWMos5wBrbzKPwSZfiwL,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,ossec,ossec: output: 'df -P': tmpfs              1268244       0   1268244       0% /dev/shm,log,"Mar 3, 2026 @ 11:05:00.047",df -P,1772532300.1233923,"Mar 3, 2026 @ 11:05:00.047", , , , , , , , , , , , , , , , , , ,"{""name"":""ossec""}",0,normal_web
wazuh-archives-4.x-2026.03.03,92Mjs5wBrbzKPwSZwyN6,1,1,ubuntu-victima,kernel,Mar 03 09:59:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:59:48 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 10:59:49.940",journald,1772531989.1227713,"Mar 3, 2026 @ 10:59:49.940", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,zWMks5wBrbzKPwSZrCQR,1,1,ubuntu-victima,kernel,Mar 03 10:00:48,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:00:48 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:00:49.209",journald,1772532049.1227713,"Mar 3, 2026 @ 11:00:49.209", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,wWMjs5wBrbzKPwSZeiNA,1,1,ubuntu-victima,kernel,Mar 03 09:59:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:59:28 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 10:59:29.182",journald,1772531969.1227713,"Mar 3, 2026 @ 10:59:29.182", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,mWMks5wBrbzKPwSZUCQw,1,1,ubuntu-victima,systemd,Mar 03 10:00:22,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,systemd,Mar 03 10:00:22 ubuntu-victima systemd[1]: Starting sysstat-collect.service - system activity accounting tool...,log,"Mar 3, 2026 @ 11:00:23.743",journald,1772532023.1227713,"Mar 3, 2026 @ 11:00:23.743", , , , , , , , , , , , , , , , , , ,"{""name"":""systemd""}",0,normal_web
wazuh-archives-4.x-2026.03.03,m2Mks5wBrbzKPwSZUCQw,1,1,ubuntu-victima,systemd,Mar 03 10:00:22,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,systemd,Mar 03 10:00:22 ubuntu-victima systemd[1]: Finished sysstat-collect.service - system activity accounting tool.,log,"Mar 3, 2026 @ 11:00:23.787",journald,1772532023.1227713,"Mar 3, 2026 @ 11:00:23.787", , , , , , , , , , , , , , , , , , ,"{""name"":""systemd""}",0,normal_web
wazuh-archives-4.x-2026.03.03,qmMks5wBrbzKPwSZhiTn,1,1,ubuntu-victima,systemd,Mar 03 10:00:39,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,systemd,Mar 03 10:00:39 ubuntu-victima systemd[1]: Starting fstrim.service - Discard unused blocks on filesystems from /etc/fstab...,log,"Mar 3, 2026 @ 11:00:39.707",journald,1772532039.1227713,"Mar 3, 2026 @ 11:00:39.707", , , , , , , , , , , , , , , , , , ,"{""name"":""systemd""}",0,normal_web
wazuh-archives-4.x-2026.03.03,jWMks5wBrbzKPwSZFSSQ,1,1,ubuntu-victima,kernel,Mar 03 10:00:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:00:08 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:00:09.943",journald,1772532009.1227713,"Mar 3, 2026 @ 11:00:09.943", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,OmMis5wBrbzKPwSZlSNv,1,1,ubuntu-victima,kernel,Mar 03 09:58:32,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 09:58:32 ubuntu-victima kernel: [UFW AUDIT] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 10:58:31.835",journald,1772531911.1227713,"Mar 3, 2026 @ 10:58:31.835", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,pmMks5wBrbzKPwSZaySI,1,1,ubuntu-victima,kernel,Mar 03 10:00:28,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:00:28 ubuntu-victima kernel: [UFW AUDIT] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 11:00:29.716",journald,1772532029.1227713,"Mar 3, 2026 @ 11:00:29.716", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,eGMms5wBrbzKPwSZKCZD,1,1,ubuntu-victima,kernel,Mar 03 10:02:26,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:02:26 ubuntu-victima kernel: [UFW AUDIT] IN= OUT=enp0s3 SRC=fe80:0000:0000:0000:0a00:27ff:feff:a05c DST=ff02:0000:0000:0000:0000:0000:0001:0002 LEN=92 TC=0 HOPLIMIT=1 FLOWLBL=980963 PROTO=UDP SPT=546 DPT=547 LEN=52 ,log,"Mar 3, 2026 @ 11:02:25.250",journald,1772532145.1227713,"Mar 3, 2026 @ 11:02:25.250", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,B2Mns5wBrbzKPwSZvCxQ,1,1,ubuntu-victima,kernel,Mar 03 10:04:08,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:04:08 ubuntu-victima kernel: [UFW BLOCK] IN=enp0s3 OUT= MAC=01:00:5e:00:00:01:84:aa:9c:fa:b6:7b:08:00 SRC=192.168.1.1 DST=224.0.0.1 LEN=32 TOS=0x00 PREC=0x00 TTL=1 ID=0 DF PROTO=2 ,log,"Mar 3, 2026 @ 11:04:10.260",journald,1772532250.1233923,"Mar 3, 2026 @ 11:04:10.260", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
wazuh-archives-4.x-2026.03.03,JWMns5wBrbzKPwSZxCwi,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:04:11 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:04:12.260",/var/log/apache2/access.log,1772532252.1233923,"Mar 3, 2026 @ 11:04:12.260",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,W2Mns5wBrbzKPwSZiStx,1,1, , , ,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,web-accesslog,"192.168.1.50 - - [03/Mar/2026:10:03:56 +0000] ""GET / HTTP/1.1"" 200 10926 ""-"" ""Mozilla/5.0""",log,"Mar 3, 2026 @ 11:03:57.432",/var/log/apache2/access.log,1772532237.1233923,"Mar 3, 2026 @ 11:03:57.432",GET,192.168.1.50,200,/, , , , , , , , , , , , , , ,"{""name"":""web-accesslog""}",0,normal_web
wazuh-archives-4.x-2026.03.03,aGMns5wBrbzKPwSZ6yw6,1,1,ubuntu-victima,kernel,Mar 03 10:04:21,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server,kernel,Mar 03 10:04:21 ubuntu-victima kernel: [UFW AUDIT] IN=enp0s3 OUT= MAC=08:00:27:ff:a0:5c:08:00:27:e0:6c:d7:08:00 SRC=192.168.1.50 DST=192.168.1.48 LEN=60 TOS=0x00 PREC=0x00 TTL=64 ID=4515 DF PROTO=TCP SPT=46812 DPT=80 WINDOW=64240 RES=0x00 SYN URGP=0 ,log,"Mar 3, 2026 @ 11:04:22.263",journald,1772532262.1233923,"Mar 3, 2026 @ 11:04:22.263", , , , , , , , , , , , , , , , , , ,"{""name"":""kernel""}",0,normal_web
