_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.extra_data,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.previous_output,_source.previous_log,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.decoder,_source.data.uid,_source.data.srcip,_source.data.euid,_source.data.dstuser,_source.data.tty,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.srcport,_source.rule.frequency,_source.data.srcuser,_source.data.os.patch,_source.data.os.hostname,_source.data.os.major,_source.data.os.minor,_source.data.os.release,_source.data.os.codename,_source.data.os.sysname,_source.data.os.name,_source.data.os.version,_source.data.os.platform,_source.data.os.architecture,_source.data.operation_type,_source.data.type,_source.data.port.local_ip,_source.data.port.inode,_source.data.port.protocol,_source.data.port.process,_source.data.port.remote_ip,_source.data.port.rx_queue,_source.data.port.local_port,_source.data.port.remote_port,_source.data.port.tx_queue,_source.data.port.pid,_source.data.port.state,_source.data.process.ruser,_source.data.process.egroup,_source.data.process.pgrp,_source.data.process.session,_source.data.process.pid,_source.data.process.stime,_source.data.process.vm_size,_source.data.process.share,_source.data.process.state,_source.data.process.resident,_source.data.process.rgroup,_source.data.process.nlwp,_source.data.process.utime,_source.data.process.priority,_source.data.process.processor,_source.data.process.nice,_source.data.process.ppid,_source.data.process.args,_source.data.process.start_time,_source.data.process.sgroup,_source.data.process.size,_source.data.process.suser,_source.data.process.euser,_source.data.process.fgroup,_source.data.process.name,_source.data.process.tgid,_source.data.process.tty,_source.data.process.cmd,_source.data.service.service_state,_source.data.service.file_path,_source.data.service.process_user_name,_source.data.service.service_address,_source.data.service.process_working_directory,_source.data.service.service_starts_on_not_empty_directory,_source.data.service.log_file_path,_source.data.service.service_id,_source.data.service.service_frequency,_source.data.service.process_group_name,_source.data.service.service_sub_state,_source.data.service.service_description,_source.data.service.service_object_path,_source.data.service.error_log_file_path,_source.data.service.process_args,_source.data.service.service_name,_source.data.service.process_executable,_source.data.service.service_enabled,_source.data.service.service_exit_code,_source.data.service.process_pid,_source.data.service.service_inetd_compatibility,_source.data.service.service_type,_source.data.service.service_starts_on_mount,_source.data.service.service_start_type,_source.data.service.service_starts_on_path_modified,_source.data.service.process_root_directory,_source.data.service.service_target_ephemeral_id,_source.data.service.service_win32_exit_code,_source.data.service.service_target_address,_source.data.service.service_restart,_source.data.hardware.ram_free,_source.data.hardware.cpu_name,_source.data.hardware.serial,_source.data.hardware.ram_usage,_source.data.hardware.ram_total,_source.data.hardware.cpu_cores,_source.data.hardware.cpu_mhz,_source.data.netinfo.iface.tx_packets,_source.data.netinfo.iface.rx_dropped,_source.data.netinfo.iface.type,_source.data.netinfo.iface.mac,_source.data.netinfo.iface.mtu,_source.data.netinfo.iface.rx_packets,_source.data.netinfo.iface.rx_errors,_source.data.netinfo.iface.tx_errors,_source.data.netinfo.iface.tx_dropped,_source.data.netinfo.iface.name,_source.data.netinfo.iface.rx_bytes,_source.data.netinfo.iface.state,_source.data.netinfo.iface.tx_bytes,_source.data.user.user_password_last_change,_source.data.user.user_auth_failed_count,_source.data.user.login_type,_source.data.user.user_name,_source.data.user.user_created,_source.data.user.user_password_warning_days_before_expiration,_source.data.user.user_roles,_source.data.user.user_uid_signed,_source.data.user.user_last_login,_source.data.user.user_group_id_signed,_source.data.user.user_password_max_days_between_changes,_source.data.user.user_uuid,_source.data.user.user_password_expiration_date,_source.data.user.user_type,_source.data.user.user_password_min_days_between_changes,_source.data.user.user_is_hidden,_source.data.user.user_password_hash_algorithm,_source.data.user.user_is_remote,_source.data.user.user_password_inactive_days,_source.data.user.host_ip,_source.data.user.user_home,_source.data.user.login_tty,_source.data.user.user_auth_failed_timestamp,_source.data.user.process_pid,_source.data.user.login_status,_source.data.user.user_shell,_source.data.user.user_id,_source.data.user.user_full_name,_source.data.user.user_password_status,_source.data.user.user_group_id,_source.data.user.user_groups,srcip,ts,text_lc,rule_id_num,dstuser,label_hc,is_weak,label_corr,corr_count_window,label,label_reason
wazuh-archives-4.x-2026.02.17,SCuebJwBcjJQSIrQm4su,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,943,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:20:56 ubuntu-victima sshd[3750]: Failed password for vboxuser from 192.168.1.50 port 41006 ssh2,log,"Feb 17, 2026 @ 18:20:56.242",journald,1771348856.1197417,"Feb 17, 2026 @ 18:20:56.242", , ,ubuntu-victima,sshd,Feb 17 17:20:56,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",41006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,bCuebJwBcjJQSIrQo4sG,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,945,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:20:59 ubuntu-victima sshd[3748]: Failed password for vboxuser from 192.168.1.50 port 47164 ssh2,log,"Feb 17, 2026 @ 18:21:00.197",journald,1771348860.1197467,"Feb 17, 2026 @ 18:21:00.197", , ,ubuntu-victima,sshd,Feb 17 17:20:59,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",47164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,biuebJwBcjJQSIrQo4sG,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,947,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:20:59 ubuntu-victima sshd[3750]: Failed password for vboxuser from 192.168.1.50 port 41006 ssh2,log,"Feb 17, 2026 @ 18:21:00.203",journald,1771348860.1197565,"Feb 17, 2026 @ 18:21:00.203", , ,ubuntu-victima,sshd,Feb 17 17:20:59,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",41006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,cyuebJwBcjJQSIrQo4sG,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,158,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]",5503,"[""AU.14"",""AC.7""]","[""7.8""]","[""IV_35.7.d"",""IV_32.2""]", ,pam,Feb 17 17:20:59 ubuntu-victima sshd[3754]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser,log,"Feb 17, 2026 @ 18:21:00.218",journald,1771348860.1197753,"Feb 17, 2026 @ 18:21:00.218", , ,ubuntu-victima,sshd,Feb 17 17:20:59,"{""name"":""pam""}",0,192.168.1.50,0,vboxuser,ssh,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,pam: user login failed.,5503.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,kCuebJwBcjJQSIrQtouk,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,953,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:21:05 ubuntu-victima sshd[3750]: Failed password for vboxuser from 192.168.1.50 port 41006 ssh2,log,"Feb 17, 2026 @ 18:21:06.167",journald,1771348866.119831,"Feb 17, 2026 @ 18:21:06.167", , ,ubuntu-victima,sshd,Feb 17 17:21:05,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",41006, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,lCuebJwBcjJQSIrQtouk,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,45,false,10,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Multiple authentication failures.,"[""syslog"",""attacks"",""authentication_failures""]",40111,"[""AU.14"",""AC.7""]","[""7.1"",""7.8""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:21:06 ubuntu-victima sshd[3750]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser,log,"Feb 17, 2026 @ 18:21:06.176",journald,1771348866.1198552,"Feb 17, 2026 @ 18:21:06.176","Feb 17 17:21:06 ubuntu-victima sshd[3750]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 41006 ssh2 [preauth]
Feb 17 17:21:06 ubuntu-victima sshd[3750]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 41006 ssh2 [preauth]
Feb 17 17:21:00 ubuntu-victima sshd[3746]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:21:00 ubuntu-victima sshd[3746]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 47152 ssh2 [preauth]
Feb 17 17:21:00 ubuntu-victima sshd[3746]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 47152 ssh2 [preauth]
Feb 17 17:20:59 ubuntu-victima sshd[3748]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:20:59 ubuntu-victima sshd[3748]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 47164 ssh2 [preauth]
Feb 17 17:20:59 ubuntu-victima sshd[3748]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 47164 ssh2 [preauth]
Feb 17 17:20:53 ubuntu-victima sshd[3744]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:20:53 ubuntu-victima sshd[3744]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 47144 ssh2 [preauth]
Feb 17 17:20:53 ubuntu-victima sshd[3744]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 47144 ssh2 [preauth]", ,ubuntu-victima,sshd,Feb 17 17:21:06,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Brute Force""]","[""T1110""]","[""Credential Access""]", ,12, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,multiple authentication failures.,40111.0,vboxuser,1,False,0,,1,hc_rule_id(40111)
wazuh-archives-4.x-2026.02.17,qSuebJwBcjJQSIrQ0osS,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,180,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]",5758, ,"[""7.1""]", ,sshd,sshd,Feb 17 17:21:12 ubuntu-victima sshd[3752]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 41008 ssh2 [preauth],log,"Feb 17, 2026 @ 18:21:12.175",journald,1771348872.1199317,"Feb 17, 2026 @ 18:21:12.175", , ,ubuntu-victima,sshd,Feb 17 17:21:12,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",41008, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,maximum authentication attempts exceeded.,5758.0,vboxuser,1,False,0,,1,hc_rule_id(5758)
wazuh-archives-4.x-2026.02.17,rSuebJwBcjJQSIrQ1osS,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,sshd,Feb 17 17:21:12 ubuntu-victima sshd[3752]: PAM service(sshd) ignoring max retries; 6 > 3,log,"Feb 17, 2026 @ 18:21:12.176",journald,1771348872.1199317,"Feb 17, 2026 @ 18:21:12.176", , ,ubuntu-victima,sshd,Feb 17 17:21:12,"{""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,zCuebJwBcjJQSIrQ2osE,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,962,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:21:13 ubuntu-victima sshd[3760]: Failed password for vboxuser from 192.168.1.50 port 37570 ssh2,log,"Feb 17, 2026 @ 18:21:14.148",journald,1771348874.1199372,"Feb 17, 2026 @ 18:21:14.148", , ,ubuntu-victima,sshd,Feb 17 17:21:13,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",37570, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,zSuebJwBcjJQSIrQ2osE,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,963,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:21:13 ubuntu-victima sshd[3754]: Failed password for vboxuser from 192.168.1.50 port 48124 ssh2,log,"Feb 17, 2026 @ 18:21:14.148",journald,1771348874.1199372,"Feb 17, 2026 @ 18:21:14.148", , ,ubuntu-victima,sshd,Feb 17 17:21:13,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",48124, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,ziuebJwBcjJQSIrQ2osE,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,138,false,10,"[""11.4"",""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: brute force trying to get access to the system. Authentication failed.,"[""syslog"",""sshd"",""authentication_failures""]",5763,"[""SI.4"",""AU.14"",""AC.7""]", ,"[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:21:13 ubuntu-victima sshd[3756]: Failed password for vboxuser from 192.168.1.50 port 48138 ssh2,log,"Feb 17, 2026 @ 18:21:14.151",journald,1771348874.119952,"Feb 17, 2026 @ 18:21:14.151","Feb 17 17:21:13 ubuntu-victima sshd[3754]: Failed password for vboxuser from 192.168.1.50 port 48124 ssh2
Feb 17 17:21:13 ubuntu-victima sshd[3760]: Failed password for vboxuser from 192.168.1.50 port 37570 ssh2
Feb 17 17:21:11 ubuntu-victima sshd[3754]: Failed password for vboxuser from 192.168.1.50 port 48124 ssh2
Feb 17 17:21:11 ubuntu-victima sshd[3756]: Failed password for vboxuser from 192.168.1.50 port 48138 ssh2
Feb 17 17:21:11 ubuntu-victima sshd[3758]: Failed password for vboxuser from 192.168.1.50 port 37568 ssh2
Feb 17 17:21:11 ubuntu-victima sshd[3752]: Failed password for vboxuser from 192.168.1.50 port 41008 ssh2
Feb 17 17:21:08 ubuntu-victima sshd[3758]: Failed password for vboxuser from 192.168.1.50 port 37568 ssh2", ,ubuntu-victima,sshd,Feb 17 17:21:13,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",48138,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: brute force trying to get access to the system. authentication failed.,5763.0,vboxuser,1,True,0,,1,hc_rule_id(5763)
wazuh-archives-4.x-2026.02.17,8iuebJwBcjJQSIrQ6Yu8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,182,false,8, , , ,Maximum authentication attempts exceeded.,"[""syslog"",""sshd"",""authentication_failed""]",5758, ,"[""7.1""]", ,sshd,sshd,Feb 17 17:21:18 ubuntu-victima sshd[3756]: error: maximum authentication attempts exceeded for vboxuser from 192.168.1.50 port 48138 ssh2 [preauth],log,"Feb 17, 2026 @ 18:21:18.159",journald,1771348878.12001,"Feb 17, 2026 @ 18:21:18.159", , ,ubuntu-victima,sshd,Feb 17 17:21:18,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Brute Force""]","[""T1110""]","[""Credential Access""]",48138, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,maximum authentication attempts exceeded.,5758.0,vboxuser,1,False,0,,1,hc_rule_id(5758)
wazuh-archives-4.x-2026.02.17,9SuebJwBcjJQSIrQ6Yu8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, , , , , , , , , , , , , , ,sshd,Feb 17 17:21:18 ubuntu-victima sshd[3756]: PAM service(sshd) ignoring max retries; 6 > 3,log,"Feb 17, 2026 @ 18:21:18.168",journald,1771348878.120019,"Feb 17, 2026 @ 18:21:18.168", , ,ubuntu-victima,sshd,Feb 17 17:21:18,"{""name"":""sshd""}", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,, ,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,9iuebJwBcjJQSIrQ6Yu8,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,23,false,10,"[""10.2.4"",""10.2.5"",""11.4""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Multiple failed logins in a small period of time.,"[""pam"",""syslog"",""authentication_failures""]",5551,"[""AU.14"",""AC.7"",""SI.4""]","[""7.8""]","[""IV_35.7.d"",""IV_32.2""]", ,pam,Feb 17 17:21:18 ubuntu-victima sshd[3764]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser,log,"Feb 17, 2026 @ 18:21:18.172",journald,1771348878.1200247,"Feb 17, 2026 @ 18:21:18.172","Feb 17 17:21:18 ubuntu-victima sshd[3762]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:21:12 ubuntu-victima sshd[3760]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:21:06 ubuntu-victima sshd[3758]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:21:00 ubuntu-victima sshd[3756]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:20:59 ubuntu-victima sshd[3754]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:20:54 ubuntu-victima sshd[3752]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser
Feb 17 17:20:48 ubuntu-victima sshd[3750]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser", ,ubuntu-victima,sshd,Feb 17 17:21:18,"{""name"":""pam""}",0,192.168.1.50,0,vboxuser,ssh,"[""Brute Force""]","[""T1110""]","[""Credential Access""]", ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,pam: multiple failed logins in a small period of time.,5551.0,vboxuser,0,False,0,,0,benign_or_unconfirmed
wazuh-archives-4.x-2026.02.17,_iuebJwBcjJQSIrQ-ou6,1,1,192.168.1.48,UBUNTU-VICTIM-01,2,wazuh-server, ,139,false,5,"[""10.2.4"",""10.2.5""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]",5760,"[""AU.14"",""AC.7""]","[""7.1""]","[""IV_35.7.d"",""IV_32.2""]",sshd,sshd,Feb 17 17:21:20 ubuntu-victima sshd[3764]: Failed password for vboxuser from 192.168.1.50 port 32876 ssh2,log,"Feb 17, 2026 @ 18:21:20.146",journald,1771348880.1200469,"Feb 17, 2026 @ 18:21:20.146", , ,ubuntu-victima,sshd,Feb 17 17:21:20,"{""parent"":""sshd"",""name"":""sshd""}", ,192.168.1.50, ,vboxuser, ,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",32876, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,192.168.1.50,,sshd: authentication failed.,5760.0,vboxuser,0,True,0,,0,benign_or_unconfirmed
